rank,accountid,rating
8929,godgun,2.73
8930,Mrrr,2.73
8931,Moksa,2.73
8932,zelig,2.73
8933,China,2.73
8934,Maimt,2.73
8935,misetrmc,2.73
8936,godlikegod,2.73
8937,Monkeyking,2.73
8938,OMFGRampage,2.73
8939,Abbily,2.73
8940,chiputao,2.73
8941,ytwyelemchc,2.73
8942,Godgun,2.73
8943,MagicTurtle,2.73
8944,Cringebatuk,2.73
8945,perfection,2.73
8946,ParsIfalM,2.73
8947,AdG,2.73
8948,WestCoast,2.73
8949,Noel569,2.73
8950,Андрей777,2.73
8951,Darksteel,2.73
8952,ChameleoN,2.73
8953,todesdumm,2.73
8954,denton,2.73
8955,Mursu,2.73
8956,ТёмныйЛорд,2.73
8957,Qpa332,2.73
8958,Slooowhand,2.73
8959,Бомбалейло,2.73
8960,Mai,2.73
8961,gulfstream,2.73
8962,Wolverine,2.73
8963,игорек,2.73
8964,MIxBOB,2.73
8965,stomaged,2.73
8966,LuFFy,2.73
8967,Godfuker,2.73
8968,Miguel87,2.73
8969,Prizrak,2.73
8970,Tydas,2.73
8971,Paul1860,2.73
8972,Frenchtrolls,2.73
8973,Tiurikko,2.73
8974,Justme,2.73
8975,坏坏灬极品,2.73
8976,JJI456,2.73
8977,CheebaSteeba,2.73
8978,MariusFurios,2.73
8979,Twice,2.73
8980,Maximator888,2.73
8981,Chacacha,2.73
8982,KenKi,2.73
8983,ELEM,2.72
8984,ati22,2.72
8985,EvilPanda,2.72
8986,Axia,2.72
8987,zhoo,2.72
8988,Vendetta,2.72
8989,MidKnight,2.72
8990,DJWCB,2.72
8991,maohuanzhan,2.72
8992,我老婆塞尔达,2.72
8993,为所欲为丶异灵术,2.72
8994,GoldenBar,2.72
8995,Dpxjs,2.72
8996,laygi,2.72
8997,マタタビ,2.72
8998,papsengamer,2.72
8999,Brutality,2.72
9000,Relax4you,2.72
9001,Stonedcraft,2.72
9002,kisu84,2.72
9003,kanuni,2.72
9004,SuperMurloc,2.72
9005,Hao,2.72
9006,Masan,2.72
9007,ibomol,2.72
9008,Hugi367,2.72
9009,Fayst,2.72
9010,warzer,2.72
9011,vakkis17,2.72
9012,rikkesa,2.72
9013,smartissk,2.72
9014,shitsipping,2.72
9015,DaniMRebel,2.72
9016,Valet007,2.72
9017,Stevy,2.72
9018,mmmxxx76,2.72
9019,GiantAxe,2.72
9020,HeTBo9I3a9I,2.72
9021,Vinnarsnusen,2.72
9022,simon321,2.72
9023,Exedcuter,2.72
9024,Medvedoff,2.72
9025,guillem1096,2.72
9026,Aventurier,2.72
9027,ZanyDruid,2.72
9028,svant,2.72
9029,Bandido,2.71
9030,Tuonsd,2.71
9031,小宇欢欢,2.71
9032,cheatch,2.71
9033,说书不说输,2.71
9034,上帝之手,2.71
9035,HalbertJohns,2.71
9036,艾伦耶格尔,2.71
9037,Kaer,2.71
9038,PeacefulAdri,2.71
9039,KingHebbz,2.71
9040,erlanjanaoze,2.71
9041,katyushakim,2.71
9042,raffn,2.71
9043,Nikita01,2.71
9044,Kandi,2.71
9045,Sloopbedrijf,2.71
9046,patatobolo,2.71
9047,Szeregoowy,2.71
9048,RHolms,2.71
9049,Modo,2.71
9050,Stiler,2.71
9051,Gheter,2.71
9052,Gakafa,2.71
9053,асхат1с,2.71
9054,fiotis1986,2.71
9055,Jonjoh,2.71
9056,BOS10,2.71
9057,ArankarDomus,2.71
9058,ЛовкийЭльф,2.71
9059,toninoni,2.71
9060,BigBrazzers,2.71
9061,Vladvladov,2.71
9062,BlackKaiser,2.71
9063,tiamat,2.71
9064,SoSu,2.71
9065,Qriik,2.71
9066,Salgadinhozz,2.71
9067,Hrust,2.71
9068,Gatsu,2.71
9069,Алексей,2.71
9070,kashnopersky,2.71
9071,SauBaer,2.71
9072,pomesfrites,2.71
9073,Abiubiubiu,2.71
9074,fakerofl,2.71
9075,FunkyFrog,2.71
9076,Buzzardel,2.7
9077,Illburnya,2.7
9078,Pes,2.7
9079,G2MA288,2.7
9080,kayou,2.7
9081,公正的棕色獵犬,2.7
9082,dddjerry,2.7
9083,jjc114514,2.7
9084,Yan,2.7
9085,Qdesnik,2.7
9086,devil,2.7
9087,Cx330,2.7
9088,하기갓,2.7
9089,GraineSombre,2.7
9090,Ricksen,2.7
9091,FROGGY,2.7
9092,Yadyrew,2.7
9093,Toxicius,2.7
9094,Donbubu,2.7
9095,Rashid,2.7
9096,LegendRank1,2.7
9097,Cashcav,2.7
9098,Light,2.7
9099,VladDaniels,2.7
9100,Alisa,2.7
9101,kingchungus,2.7
9102,StopGomer,2.7
9103,antireflexx,2.7
9104,frapadingo,2.7
9105,khun4zhio,2.7
9106,høgefar,2.7
9107,Reinholzen,2.7
9108,roodypoo,2.7
9109,Dooma,2.7
9110,TheEvilCat,2.7
9111,Jandy,2.7
9112,MKoll,2.7
9113,nJlaruaTop,2.7
9114,MightyBear,2.7
9115,Dylan,2.7
9116,Auron90,2.7
9117,Reids,2.7
9118,gpgjr1cwfiay,2.7
9119,ChronoBeast,2.7
9120,UncleGreg,2.7
9121,Skifa,2.69
9122,Exsaopig,2.69
9123,kryuk,2.69
9124,LillianDenni,2.69
9125,yinsanlinlua,2.69
9126,SweetYing,2.69
9127,B3NANA,2.69
9128,castess,2.69
9129,kankanneed,2.69
9130,silver,2.69
9131,OMG,2.69
9132,AKU,2.69
9133,Mauronos,2.69
9134,Djnj23,2.69
9135,Sun,2.69
9136,Panpan,2.69
9137,Nickukbb,2.69
9138,anavrin,2.69
9139,Dim4ik,2.69
9140,HayBay,2.69
9141,Atrox,2.69
9142,Kuporoz,2.69
9143,RobVanDamn,2.69
9144,bonbonbon,2.69
9145,Прогеймер,2.69
9146,Pikkulf,2.69
9147,Aura,2.69
9148,boratisbean,2.69
9149,Alin,2.69
9150,marcusio,2.69
9151,взрыв,2.69
9152,Gyrosmannen,2.69
9153,dpxdqbr,2.69
9154,КривойЭллек,2.69
9155,JoelReiney,2.69
9156,Mondbeard,2.68
9157,EUCLID,2.68
9158,Loomies,2.68
9159,sxiyou,2.68
9160,skarp1,2.68
9161,axiumua,2.68
9162,VerCynique,2.68
9163,Veggaa,2.68
9164,Fakerush,2.68
9165,ikaros,2.68
9166,Matty,2.68
9167,GoblinNorth,2.68
9168,Viten,2.68
9169,KEK322LUL,2.68
9170,facemick,2.68
9171,Dempele,2.68
9172,babtanya,2.68
9173,Holyday,2.68
9174,Fiasko,2.68
9175,Notarzt23,2.68
9176,Hokage,2.68
9177,Bahamut,2.68
9178,vrab4e1,2.68
9179,MonitorAndre,2.68
9180,MestariTikku,2.68
9181,MelozRu,2.68
9182,Grimmgork,2.68
9183,Roma,2.68
9184,Cskfdzsi,2.68
9185,Icehand1972,2.68
9186,Laim,2.68
9187,OtecOnotoliy,2.68
9188,Medys,2.68
9189,Ironscorpion,2.68
9190,Naano,2.68
9191,FeelEstate,2.68
9192,JohnCarew,2.68
9193,Imper,2.68
9194,SatanicTeemo,2.68
9195,Moonchilde,2.68
9196,aimar,2.68
9197,wizuzu,2.68
9198,Athnetos,2.67
9199,sodayo,2.67
9200,TrollEpico,2.67
9201,cwcvv,2.67
9202,HCHY,2.67
9203,疯狂兽人,2.67
9204,不胡不会玩,2.67
9205,alita,2.67
9206,Dirge,2.67
9207,ShindaOokami,2.67
9208,Yangzing92,2.67
9209,HellLighT,2.67
9210,Slaaneh,2.67
9211,CementRave,2.67
9212,SBDragon,2.67
9213,illudere,2.67
9214,Omichik,2.67
9215,LootCosmique,2.67
9216,BAKEbuilder,2.67
9217,twimer,2.67
9218,Adamowo,2.67
9219,ИлонТрамп,2.67
9220,LittleFriend,2.67
9221,YoPumba,2.67
9222,ades,2.67
9223,vino,2.67
9224,warmine,2.67
9225,exeq69,2.67
9226,Dagmart,2.67
9227,FriedChicken,2.67
9228,PicoPen,2.67
9229,Derel,2.67
9230,Kachinske,2.67
9231,antiki19992,2.67
9232,Victor,2.67
9233,Foxedge,2.67
9234,公正的摩卡色渡鴉,2.67
9235,AXSED,2.67
9236,TidyMan,2.67
9237,Ruina,2.67
9238,genius,2.66
9239,weweqw,2.66
9240,完整的小混蛋,2.66
9241,bxbs,2.66
9242,woaijianren,2.66
9243,GoldImp,2.66
9244,Bucurel,2.66
9245,Islandave,2.66
9246,Trevor299,2.66
9247,Plantman,2.66
9248,LeniwyTytan,2.66
9249,Стрелок,2.66
9250,Arma,2.66
9251,Aknesta,2.66
9252,Chess,2.66
9253,AndyStatus,2.66
9254,Jack4l,2.66
9255,Юмушка,2.66
9256,Banette9,2.66
9257,barisbudakk,2.66
9258,Gtbear,2.66
9259,tyrcha,2.66
9260,sashikjan,2.66
9261,water369,2.66
9262,maddog,2.66
9263,Jenkins,2.66
9264,TheProphecy,2.66
9265,Elof,2.66
9266,NDQ,2.66
9267,SimpleKrips,2.66
9268,Jayde,2.66
9269,Fafnir,2.66
9270,barda4elo,2.66
9271,Frislev5,2.66
9272,GnidKvist,2.66
9273,EricCartmab,2.66
9274,Labro,2.66
9275,Nekrologa,2.66
9276,Velran,2.66
9277,nadavcoh3n,2.66
9278,nieud,2.66
9279,LordHarambe,2.66
9280,Blanis,2.66
9281,Arka47,2.66
9282,외쳐갓재효,2.66
9283,MiniNinja,2.66
9284,jwbjh,2.66
9285,Mallefika,2.66
9286,Haku,2.65
9287,疲倦的玉色駝鹿,2.65
9288,xqq,2.65
9289,phenix,2.65
9290,LuckyPants,2.65
9291,wenyouma,2.65
9292,NiceBoat,2.65
9293,Justforlee,2.65
9294,JasdewSf,2.65
9295,wte,2.65
9296,Double,2.65
9297,жук,2.65
9298,fkdpol,2.65
9299,trufik,2.65
9300,ZaryaQLF,2.65
9301,ktoxick,2.65
9302,수분,2.65
9303,Finecraps,2.65
9304,Isaac,2.65
9305,Boris,2.65
9306,Zombotanik,2.65
9307,headhunter,2.65
9308,Spywarex,2.65
9309,Bazhen2202,2.65
9310,Kythra,2.65
9311,LegendarySRB,2.65
9312,Mojojojo,2.65
9313,Proxonia,2.65
9314,Programister,2.65
9315,Sober,2.65
9316,hruvdel,2.65
9317,Roland,2.65
9318,St0lpN,2.65
9319,David64,2.65
9320,Vortex21,2.65
9321,F31,2.65
9322,qicgrztct7mb,2.65
9323,Horatio,2.64
9324,loong,2.64
9325,Madisian,2.64
9326,GrainBuds,2.64
9327,biekuangzhan,2.64
9328,boom,2.64
9329,Cristian,2.64
9330,Dutch,2.64
9331,YilingsamA,2.64
9332,Chameleon,2.64
9333,term01a,2.64
9334,미친고양이,2.64
9335,LuffyDAmbam,2.64
9336,Alhazar,2.64
9337,Equity,2.64
9338,Sweet2g,2.64
9339,Demonius,2.64
9340,Mudvayne,2.64
9341,Pionin,2.64
9342,Scriv,2.64
9343,Darkgoat,2.64
9344,SuurazYpud,2.64
9345,arturc20,2.64
9346,MomFapper,2.64
9347,SpiritWalker,2.64
9348,pazush,2.64
9349,Kowal123,2.64
9350,Paxx,2.64
9351,Superman,2.64
9352,Sebi77777,2.64
9353,xcbvcvn,2.63
9354,SuperGnu,2.63
9355,老子帅气,2.63
9356,臭弟弟,2.63
9357,JLEXANDER,2.63
9358,Shazhude,2.63
9359,maybe,2.63
9360,kid,2.63
9361,Fin,2.63
9362,CritDelay,2.63
9363,Airypie,2.63
9364,BattleTag,2.63
9365,Dušankogoga,2.63
9366,소생의달,2.63
9367,Ismini,2.63
9368,Artem,2.63
9369,Gambler7589,2.63
9370,Baba49,2.63
9371,marekage,2.63
9372,Coin,2.63
9373,lansskill,2.63
9374,BISA,2.63
9375,Hisoka,2.63
9376,Alirgen,2.63
9377,Gwyn,2.63
9378,Adutant,2.63
9379,L1teOfHeaveN,2.63
9380,BuseFutE,2.63
9381,RedX,2.63
9382,krutoi23,2.63
9383,nikgeo,2.63
9384,RainbowEvil,2.63
9385,NerfThis,2.63
9386,folieadeux,2.63
9387,ScoutKHV,2.63
9388,OmegaPug,2.63
9389,Edobundu,2.63
9390,planet5121,2.63
9391,BlondJackal,2.63
9392,crackbabybb,2.63
9393,Keenno,2.63
9394,LivetickNo1,2.63
9395,aker6,2.63
9396,Pondeer,2.63
9397,zevs91,2.63
9398,olefor,2.63
9399,Illnath,2.63
9400,RedJin,2.63
9401,Sirgun82,2.63
9402,boombacha,2.63
9403,Voldo,2.63
9404,Raksza,2.63
9405,KotZaglot,2.63
9406,Kevin,2.63
9407,醉灬天涯,2.63
9408,Sokired,2.63
9409,jonntmsxl,2.63
9410,Kazakus,2.63
9411,CaneCrema,2.63
9412,Affenpapst,2.63
9413,Yksek,2.63
9414,ViktorWii,2.62
9415,maogeyyds,2.62
9416,打工人,2.62
9417,TylerMiller,2.62
9418,SallyRodrigu,2.62
9419,xiaopeng,2.62
9420,moon,2.62
9421,sin,2.62
9422,Nyarlathotep,2.62
9423,EldenLord,2.62
9424,boss,2.62
9425,DingDong,2.62
9426,Bboy,2.62
9427,Body87,2.62
9428,irgan,2.62
9429,Pecypc,2.62
9430,SpaceMan,2.62
9431,Blackmoonsun,2.62
9432,SKiF,2.62
9433,Sfen,2.62
9434,sillysausage,2.62
9435,songofsiren,2.62
9436,SaYan,2.62
9437,SkpcDirektor,2.62
9438,Ompa1,2.62
9439,JakeTheSnake,2.62
9440,Mugetsu,2.62
9441,KoN,2.62
9442,toysoldier,2.62
9443,fulen,2.62
9444,Zeda,2.62
9445,Bizaro,2.62
9446,elarsan,2.62
9447,papadonkey,2.62
9448,dnfszwadz97f,2.62
9449,f3y4lzkn03yb,2.62
9450,pAv1ON,2.61
9451,ДевочкаПай,2.61
9452,Rintar0u,2.61
9453,Lionslayer,2.61
9454,тестаросса,2.61
9455,ElaineSmith,2.61
9456,杨小花姑娘,2.61
9457,影之歌,2.61
9458,edrurm,2.61
9459,CandyPanda,2.61
9460,philosophyz,2.61
9461,РозовыйПони,2.61
9462,Bromantic,2.61
9463,INFERNO,2.61
9464,Jason0926,2.61
9465,filipnorellr,2.61
9466,Ladiesman,2.61
9467,Miryoku,2.61
9468,NoName,2.61
9469,Chiricash,2.61
9470,mäyrä3,2.61
9471,DC15,2.61
9472,Traps,2.61
9473,knox,2.61
9474,ShmaroLove,2.61
9475,tor,2.61
9476,pourfendeur8,2.61
9477,trapsterdam,2.61
9478,Gabridark,2.61
9479,AKATalsadoum,2.61
9480,BloodRein,2.61
9481,ElRon,2.61
9482,ChrisK,2.61
9483,KANFETOS,2.61
9484,Morgenlys,2.61
9485,YoHan,2.61
9486,Nkos,2.61
9487,TheBoZz,2.61
9488,YUP1,2.61
9489,sjisji,2.61
9490,The8bitmedic,2.61
9491,ek8y00wesm5f,2.61
9492,TheReef,2.61
9493,PugChamp,2.6
9494,Let83225,2.6
9495,hunter,2.6
9496,Cray,2.6
9497,Lotjamin,2.6
9498,衣锦夜行的爹,2.6
9499,lixiaowei,2.6
9500,NBF,2.6
9501,NBF,2.6
9502,znimav,2.6
9503,aijinyu,2.6
9504,MIDMATCH,2.6
9505,tvbomqf,2.6
9506,Grymulv,2.6
9507,Алкоборз,2.6
9508,Mooncake,2.6
9509,Skrutten,2.6
9510,Namron,2.6
9511,ichliebedich,2.6
9512,DROP,2.6
9513,Freshdef,2.6
9514,MACHINE,2.6
9515,Glutomat,2.6
9516,EvilHunter,2.6
9517,FirCraaG,2.6
9518,lighter07,2.6
9519,WhoNext,2.6
9520,棦世,2.6
9521,Tamalhein,2.6
9522,Esteban,2.6
9523,pandalove,2.6
9524,Zineile,2.6
9525,Krizalyz,2.6
9526,rod,2.6
9527,Arhol,2.6
9528,Kolmo,2.6
9529,Kovic,2.6
9530,LOZA,2.6
9531,JoaAnderzen,2.6
9532,ECKO,2.6
9533,Benjudas,2.6
9534,PitonuLLLL,2.6
9535,MaKdokken,2.6
9536,Jere,2.6
9537,jAde,2.6
9538,Navil,2.6
9539,Avenger,2.6
9540,mpgnvojh,2.6
9541,bb4y98imri1h,2.6
9542,fgxcgh,2.59
9543,colapanda,2.59
9544,KunShou,2.59
9545,Krush,2.59
9546,Scrollzor,2.59
9547,MrGamma,2.59
9548,kyriaekos21,2.59
9549,Fraqueza,2.59
9550,Jointos,2.59
9551,Ambrose,2.59
9552,Pedro71,2.59
9553,Duckers,2.59
9554,Нефертити,2.59
9555,Szekikeeee,2.59
9556,citramon,2.59
9557,QQQ,2.59
9558,Bloody,2.59
9559,nVKuzuru,2.59
9560,Grouccie,2.59
9561,savuke,2.59
9562,Segamisa,2.59
9563,tert0s,2.59
9564,mongoosej,2.59
9565,bs0ixfseafkj,2.59
9566,PİRE,2.59
9567,ХорошийЙети,2.58
9568,Nefelibata,2.58
9569,和谐升本,2.58
9570,rard1996,2.58
9571,ddholl,2.58
9572,Lucifer473,2.58
9573,RyanGavin,2.58
9574,CallmeGazi,2.58
9575,자유로운녀석,2.58
9576,banananana,2.58
9577,DonMarcinek,2.58
9578,Kokevarito,2.58
9579,gles,2.58
9580,Chuk,2.58
9581,Stark,2.58
9582,Smoke07,2.58
9583,p1xel,2.58
9584,котопес,2.58
9585,Blade,2.58
9586,snobbalon,2.58
9587,dubvince,2.58
9588,БРОВИПУТИНА,2.58
9589,niloC,2.58
9590,merapheus,2.58
9591,ReqX,2.58
9592,Galant,2.58
9593,CanisLupus,2.58
9594,Boganist,2.58
9595,datino,2.58
9596,hielke,2.58
9597,Rahell,2.58
9598,Sidwilson,2.58
9599,RoToR,2.58
9600,AnswerK,2.58
9601,TrunipBob,2.58
9602,JollyJonny,2.57
9603,Alzen,2.57
9604,julidy,2.57
9605,eQiIwBvN,2.57
9606,Front242,2.57
9607,ЯсныйСкат,2.57
9608,MrTrenbolone,2.57
9609,okay,2.57
9610,暗影飛龍,2.57
9611,MartinaGreen,2.57
9612,zhupi,2.57
9613,HustLucifel,2.57
9614,february,2.57
9615,YAYAYOU,2.57
9616,yuhddowr,2.57
9617,namo,2.57
9618,朦朧的珊瑚色矮子,2.57
9619,LonlyW,2.57
9620,GEIL9,2.57
9621,zZvalala,2.57
9622,ХитрыйСыч,2.57
9623,MaxIce,2.57
9624,Necrobiber,2.57
9625,Losestreak,2.57
9626,Akane,2.57
9627,Sjonnie,2.57
9628,Flaiyer,2.57
9629,Trox,2.57
9630,Elias,2.57
9631,Edeldruide,2.57
9632,Crosti,2.57
9633,Alkanphel,2.57
9634,Vlr,2.57
9635,Semaka,2.57
9636,illidan1488,2.57
9637,Noshtromo,2.57
9638,SirStompfa,2.57
9639,tkar,2.57
9640,RichMiner,2.57
9641,ILLIDAN09,2.57
9642,svarlik,2.57
9643,CreamFraiche,2.57
9644,Strom,2.57
9645,NaSwitch,2.57
9646,DeathWish,2.57
9647,БатяВздании,2.57
9648,Hellfire,2.57
9649,zheus,2.57
9650,МиниНиндзя,2.57
9651,Hrhon,2.57
9652,Altaez,2.57
9653,miras79,2.57
9654,Life,2.57
9655,RubyRhino,2.57
9656,SuddenReal,2.57
9657,Winter,2.57
9658,ltj,2.57
9659,siyo,2.57
9660,MGdie,2.57
9661,Dareyou,2.57
9662,iNnerrage,2.57
9663,NoeZy,2.57
9664,艾坤永不放弃坤坤,2.56
9665,TRQDude1211,2.56
9666,xKYGXJzZ,2.56
9667,zkyyy,2.56
9668,sObpWoas,2.56
9669,紫霞小仙女,2.56
9670,LavernaTimot,2.56
9671,扎西爾,2.56
9672,Joky,2.56
9673,sachimi,2.56
9674,isris1,2.56
9675,sihi,2.56
9676,GaW,2.56
9677,Leonardo,2.56
9678,MoTea,2.56
9679,MrDoom,2.56
9680,NeferPitou,2.56
9681,Krumac,2.56
9682,Djebel13,2.56
9683,Keup,2.56
9684,Noaidiganda,2.56
9685,Nøhope,2.56
9686,ЗвездныйЛОРД,2.56
9687,Recoba,2.56
9688,Сергей1997,2.56
9689,MuppetPacman,2.56
9690,Boulala,2.56
9691,Steinhose,2.56
9692,RonM,2.56
9693,Sodaliaa,2.56
9694,dbzeldvwenf,2.56
9695,bosskilla,2.56
9696,BigMax,2.55
9697,Ell,2.55
9698,Elaterate,2.55
9699,ADSnpMWR,2.55
9700,CNcutyxgod,2.55
9701,MealDrunk,2.55
9702,SuperStar,2.55
9703,OlisOldBoys,2.55
9704,Rontu,2.55
9705,RNGsus,2.55
9706,Shadeofmason,2.55
9707,Entropy,2.55
9708,Tessu,2.55
9709,АлексМаг,2.55
9710,AwesomePyro,2.55
9711,mkhdark1,2.55
9712,San9,2.55
9713,Troldhorn,2.55
9714,ultraganer,2.55
9715,Ursodead,2.55
9716,RikiPedala,2.55
9717,Lost,2.55
9718,thunter,2.55
9719,SpaceCowboy,2.55
9720,SuddenReal,2.55
9721,baoxuesb,2.55
9722,ChillWithMe,2.55
9723,Grievousxo,2.54
9724,ЭльНиньо,2.54
9725,HonorWilliam,2.54
9726,Bluecatelong,2.54
9727,bmqxrm,2.54
9728,clerixxx,2.54
9729,Alterfas,2.54
9730,Massimo,2.54
9731,B2B,2.54
9732,레엉,2.54
9733,AstuteFidget,2.54
9734,dixiaochuan,2.54
9735,kam,2.54
9736,Jstyle,2.54
9737,Jo5nny,2.54
9738,captain,2.54
9739,Kheo,2.54
9740,landgull,2.54
9741,drunkenstein,2.54
9742,morningdawn,2.54
9743,CatsMeowMeow,2.54
9744,ToNaToS,2.54
9745,Mikemike0235,2.54
9746,WindOfSins,2.54
9747,MaeLStroM,2.54
9748,Racsoexal,2.54
9749,Valpen92,2.54
9750,plaYer,2.54
9751,plaYer,2.54
9752,bob11391,2.54
9753,UrInDanger,2.54
9754,Trenbolone,2.54
9755,BulBe,2.53
9756,AnUnle,2.53
9757,AugustYu,2.53
9758,godgun,2.53
9759,Alchemy,2.53
9760,luckypants,2.53
9761,qzbtmp,2.53
9762,摩鴉,2.53
9763,Srillt,2.53
9764,靠近的金色幽靈,2.53
9765,Hayeonwooo,2.53
9766,LuckyPants,2.53
9767,Faceless,2.53
9768,grasprohdee,2.53
9769,Hydra,2.53
9770,깜빠기,2.53
9771,Karnak101,2.53
9772,Gentello,2.53
9773,SaschkaDE,2.53
9774,DarkLaiton,2.53
9775,LeonMore,2.53
9776,pansani,2.53
9777,Radiance,2.53
9778,Hafu,2.53
9779,Derian,2.53
9780,Thoe,2.53
9781,Ultraxz,2.53
9782,DocHollywooD,2.53
9783,Cichusek,2.53
9784,GeTaLife,2.53
9785,贰伍锒铛,2.53
9786,Y2J,2.53
9787,Pout,2.53
9788,BlazeR,2.53
9789,Tulkas,2.53
9790,Noampazonsky,2.53
9791,Aetrix,2.53
9792,TF1sher,2.53
9793,bra,2.53
9794,Gratisninja,2.53
9795,Nate2323,2.53
9796,POTL,2.53
9797,SPARTAC,2.53
9798,Chrills,2.53
9799,AndreasVikin,2.53
9800,Xemaros,2.53
9801,Nizidran,2.53
9802,Frost,2.53
9803,HungryHugo,2.53
9804,iLeris,2.53
9805,SageRhino,2.53
9806,goodpeople,2.53
9807,koalaGG,2.53
9808,Kyuubi,2.53
9809,Columbus,2.53
9810,Dummy,2.52
9811,LordAvernus,2.52
9812,誠實的玉色幽光,2.52
9813,Norteklaser,2.52
9814,RamboAmerica,2.52
9815,全针技师比尔,2.52
9816,wjVwTfHp,2.52
9817,serkaer,2.52
9818,SHIPENS,2.52
9819,秀雪,2.52
9820,vvvwvvv,2.52
9821,Aki,2.52
9822,hujindiao,2.52
9823,Wawe,2.52
9824,toriiaa,2.52
9825,qpe,2.52
9826,Orlangur,2.52
9827,Frosted,2.52
9828,godzz,2.52
9829,VIBEnVisionZ,2.52
9830,GANDRA,2.52
9831,ДавайПочешу,2.52
9832,DrSnuggles,2.52
9833,Sadboy1337YL,2.52
9834,LBee,2.52
9835,TheFatOne,2.52
9836,Snowy,2.52
9837,kaascous,2.52
9838,ProPhantom,2.52
9839,Sergio,2.52
9840,Avgust,2.52
9841,OtK,2.52
9842,Psychodad,2.52
9843,Jimmyhuynh11,2.52
9844,Moepy,2.52
9845,MariskaSun,2.52
9846,BilboSwaggin,2.52
9847,Nibel,2.52
9848,Odradek,2.52
9849,SilverRat,2.52
9850,KikiJiki,2.52
9851,Quincy,2.52
9852,irevfghmmrn,2.52
9853,LavaGnoll,2.51
9854,king,2.51
9855,Nightwatch,2.51
9856,知行合一,2.51
9857,BeatBuddy,2.51
9858,ssq,2.51
9859,ohmyga,2.51
9860,Libra,2.51
9861,Jones,2.51
9862,Nehekara,2.51
9863,Acegyan,2.51
9864,Theoswag,2.51
9865,RatiboR,2.51
9866,Joeywang,2.51
9867,bRUIZ,2.51
9868,LionHarper,2.51
9869,Hartamrofln,2.51
9870,AcidRock,2.51
9871,smoothy,2.51
9872,TuGali,2.51
9873,Craker06,2.51
9874,gengar,2.51
9875,shaggy,2.51
9876,Jamesblake,2.51
9877,R2V2,2.51
9878,BlackRose,2.51
9879,tralala,2.51
9880,Tarokhan,2.51
9881,getout,2.51
9882,Thermos,2.51
9883,boogaloo,2.51
9884,AWPeter,2.51
9885,krooku,2.51
9886,dimhirion,2.51
9887,schmogals,2.51
9888,LAZARITO,2.51
9889,Bashboy,2.51
9890,DrHasenbein,2.51
9891,Sperman,2.51
9892,HUUA,2.51
9893,DavidJonas,2.51
9894,Andrei,2.5
9895,UrSquelched,2.5
9896,oLXbJaMQ,2.5
9897,ira10,2.5
9898,gingerps,2.5
9899,Aventurier,2.5
9900,samt9999,2.5
9901,VaniaHunter,2.5
9902,pep,2.5
9903,AFhibiscus,2.5
9904,TERMIT,2.5
9905,HydreNoire,2.5
9906,Ekslim,2.5
9907,Scheby,2.5
9908,DevFox,2.5
9909,inno,2.5
9910,Laajsaan,2.5
9911,Elonia,2.5
9912,SdVd,2.5
9913,straume,2.5
9914,noc,2.5
9915,партизан,2.5
9916,Diman163,2.5
9917,rogaga,2.5
9918,ArFULaMeR,2.5
9919,Indun,2.5
9920,Mizukiz33,2.5
9921,Potam,2.5
9922,teko,2.5
9923,X1asHen,2.5
9924,ivomagjeder,2.5
9925,krills,2.5
9926,Ferrx,2.5
9927,PrinzPeng,2.5
9928,pyret,2.5
9929,Anahy,2.5
9930,birdm4n,2.5
9931,KaelTwist,2.5
9932,Cothall,2.5
9933,Aginho,2.5
9934,Kots88,2.5
9935,Наказание,2.5
9936,osxekgrew,2.5
9937,uitszm5h8bx7,2.5
9938,normaned78,2.5
9939,otakii901,2.5
9940,NikHetfield,2.49
9941,Vostok,2.49
9942,漆黑才子,2.49
9943,ThoraDonald,2.49
9944,nowind,2.49
9945,djwcb,2.49
9946,leiruo,2.49
9947,zhdalks,2.49
9948,OgisoSetsuna,2.49
9949,GodDog,2.49
9950,DestructorX,2.49
9951,Bonbons,2.49
9952,Ekle,2.49
9953,Creative,2.49
9954,AdamBomb,2.49
9955,joora63,2.49
9956,faNtaSticwOW,2.49
9957,Bunasser,2.49
9958,XiV,2.49
9959,Nickl3by,2.49
9960,BENKACKA,2.49
9961,JustVayne,2.49
9962,ChatonBrutal,2.49
9963,Flumpy,2.49
9964,OFDM,2.49
9965,Пармезан,2.49
9966,TriX,2.49
9967,Sorp222,2.49
9968,tony1981,2.49
9969,Carnic,2.49
9970,Pamparam25,2.49
9971,Winnie,2.49
9972,Dysprosium,2.49
9973,KDD,2.49
9974,БелыйРыцарь,2.49
9975,D1nka,2.49
9976,намаж,2.49
9977,duma,2.49
9978,Saion,2.49
9979,CandyGirl,2.49
9980,Brew,2.49
9981,uberbruno,2.49
9982,Ollie,2.49
9983,amirovski,2.49
9984,Flinkemaus,2.48
9985,ubseiIwu,2.48
9986,Yskm,2.48
9987,SharpThomas,2.48
9988,ldgiv,2.48
9989,DirtyDeeds,2.48
9990,NadineGary,2.48
9991,OTGlucktribe,2.48
9992,Lily,2.48
9993,blks,2.48
9994,Tirk,2.48
9995,Bimsstein,2.48
9996,Slim,2.48
9997,thedildozer1,2.48
9998,МрачныйВорон,2.48
9999,hunting,2.48
10000,Kostiel,2.48
